"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"01:52:22.2493621","LightingService.exe","6180","QueryBasicInformationFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS","CreationTime: 26-11-2025 09:17:59, LastAccessTime: 16-08-2026 01:51:51, LastWriteTime: 17-09-2025 03:22:40, ChangeTime: 26-11-2025 09:18:43, FileAttributes: A"
"01:52:22.2493727","LightingService.exe","6180","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS",""
"01:52:22.2493872","LightingService.exe","6180","IRP_MJ_CLOSE","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS",""
"01:52:22.2494766","LightingService.exe","6180","QueryOpen","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","FAST IO DISALLOWED",""
"01:52:22.2495262","LightingService.exe","6180","CreateFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"01:52:22.2495538","LightingService.exe","6180","QueryBasicInformationFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS","CreationTime: 26-11-2025 09:17:59, LastAccessTime: 16-08-2026 01:51:51, LastWriteTime: 17-09-2025 03:22:40, ChangeTime: 26-11-2025 09:18:43, FileAttributes: A"
"01:52:22.2495634","LightingService.exe","6180","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS",""
"01:52:22.2495761","LightingService.exe","6180","IRP_MJ_CLOSE","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS",""
"01:52:22.2496003","LightingService.exe","6180","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\.NETFramework","SUCCESS",""
"01:52:22.2496787","LightingService.exe","6180","Thread Exit","","SUCCESS","Thread ID: 32940, User Time: 0.0000000, Kernel Time: 0.0000000"
"01:52:22.2954185","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390014, endtime: 390014, seqnum: 0, connid: 0"
"01:52:22.3602590","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390020, endtime: 390020, seqnum: 0, connid: 0"
"01:52:22.4236228","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390027, endtime: 390027, seqnum: 0, connid: 0"
"01:52:22.4873761","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390033, endtime: 390033, seqnum: 0, connid: 0"
"01:52:22.5515523","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390039, endtime: 390039, seqnum: 0, connid: 0"
"01:52:22.6154664","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390046, endtime: 390046, seqnum: 0, connid: 0"
"01:52:22.6798032","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390052, endtime: 390052, seqnum: 0, connid: 0"
"01:52:22.7436039","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390059, endtime: 390059, seqnum: 0, connid: 0"
"01:52:22.8077894","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390065, endtime: 390065, seqnum: 0, connid: 0"
"01:52:22.8127607","LightingService.exe","6180","Process Profiling","","SUCCESS","User Time: 9.2343750 seconds, Kernel Time: 10.9218750 seconds, Private Bytes: 31776768, Working Set: 52543488"
"01:52:22.8713614","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390071, endtime: 390071, seqnum: 0, connid: 0"
"01:52:22.9353236","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390078, endtime: 390078, seqnum: 0, connid: 0"
"01:52:23.0003821","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390084, endtime: 390084, seqnum: 0, connid: 0"
"01:52:23.0641994","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390091, endtime: 390091, seqnum: 0, connid: 0"
"01:52:23.1279754","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390097, endtime: 390097, seqnum: 0, connid: 0"
"01:52:23.1916030","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390103, endtime: 390103, seqnum: 0, connid: 0"
"01:52:23.2555827","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390110, endtime: 390110, seqnum: 0, connid: 0"
"01:52:23.3195867","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390116, endtime: 390116, seqnum: 0, connid: 0"
"01:52:23.3837086","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390123, endtime: 390123, seqnum: 0, connid: 0"
"01:52:23.4475394","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390129, endtime: 390129, seqnum: 0, connid: 0"
"01:52:23.5118128","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390135, endtime: 390136, seqnum: 0, connid: 0"
"01:52:23.5753246","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390142, endtime: 390142, seqnum: 0, connid: 0"
"01:52:23.6397461","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390148, endtime: 390148, seqnum: 0, connid: 0"
"01:52:23.7035374","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390155, endtime: 390155, seqnum: 0, connid: 0"
"01:52:23.7675971","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390161, endtime: 390161, seqnum: 0, connid: 0"
"01:52:23.8100348","LightingService.exe","6180","Process Profiling","","SUCCESS","User Time: 9.2343750 seconds, Kernel Time: 10.9218750 seconds, Private Bytes: 31776768, Working Set: 52543488"
"01:52:23.8319613","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390168, endtime: 390168, seqnum: 0, connid: 0"
"01:52:23.8955710","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390174, endtime: 390174, seqnum: 0, connid: 0"
"01:52:23.9608105","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390180, endtime: 390180, seqnum: 0, connid: 0"
"01:52:24.0235503","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390187, endtime: 390187, seqnum: 0, connid: 0"
"01:52:24.0880063","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390193, endtime: 390193, seqnum: 0, connid: 0"
"01:52:24.1515683","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390199, endtime: 390199, seqnum: 0, connid: 0"
"01:52:24.2155679","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390206, endtime: 390206, seqnum: 0, connid: 0"
"01:52:24.2794546","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390212, endtime: 390212, seqnum: 0, connid: 0"
"01:52:24.3443748","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390219, endtime: 390219, seqnum: 0, connid: 0"
"01:52:24.4075098","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390225, endtime: 390225, seqnum: 0, connid: 0"
"01:52:24.4718492","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390231, endtime: 390232, seqnum: 0, connid: 0"
"01:52:24.5360903","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390238, endtime: 390238, seqnum: 0, connid: 0"
"01:52:24.5995611","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390244, endtime: 390244, seqnum: 0, connid: 0"
"01:52:24.6637195","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390251, endtime: 390251, seqnum: 0, connid: 0"
"01:52:24.7276075","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390257, endtime: 390257, seqnum: 0, connid: 0"
"01:52:24.7921358","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390264, endtime: 390264, seqnum: 0, connid: 0"
"01:52:24.8184489","LightingService.exe","6180","Process Profiling","","SUCCESS","User Time: 9.2343750 seconds, Kernel Time: 10.9218750 seconds, Private Bytes: 31776768, Working Set: 52543488"
"01:52:24.8565814","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390270, endtime: 390270, seqnum: 0, connid: 0"
"01:52:24.9196206","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390276, endtime: 390276, seqnum: 0, connid: 0"
"01:52:24.9838939","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390283, endtime: 390283, seqnum: 0, connid: 0"
"01:52:25.0485123","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390289, endtime: 390289, seqnum: 0, connid: 0"
"01:52:25.1123765","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390296, endtime: 390296, seqnum: 0, connid: 0"
"01:52:25.1756022","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390302, endtime: 390302, seqnum: 0, connid: 0"
"01:52:25.2395264","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390308, endtime: 390308, seqnum: 0, connid: 0"
"01:52:25.3037051","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390315, endtime: 390315, seqnum: 0, connid: 0"
"01:52:25.3683040","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390321, endtime: 390321, seqnum: 0, connid: 0"
"01:52:25.4315817","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390327, endtime: 390327, seqnum: 0, connid: 0"
"01:52:25.4963078","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390334, endtime: 390334, seqnum: 0, connid: 0"
"01:52:25.5596350","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390340, endtime: 390340, seqnum: 0, connid: 0"
"01:52:25.6233383","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390347, endtime: 390347, seqnum: 0, connid: 0"
"01:52:25.6876474","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390353, endtime: 390353, seqnum: 0, connid: 0"
"01:52:25.7523139","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390360, endtime: 390360, seqnum: 0, connid: 0"
"01:52:25.8125509","LightingService.exe","6180","Process Profiling","","SUCCESS","User Time: 9.2343750 seconds, Kernel Time: 10.9218750 seconds, Private Bytes: 31776768, Working Set: 52543488"
"01:52:25.8155360","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390366, endtime: 390366, seqnum: 0, connid: 0"
"01:52:25.8794859","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390372, endtime: 390372, seqnum: 0, connid: 0"
"01:52:25.9443581","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390379, endtime: 390379, seqnum: 0, connid: 0"
"01:52:26.0075421","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390385, endtime: 390385, seqnum: 0, connid: 0"
"01:52:26.0716866","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390391, endtime: 390391, seqnum: 0, connid: 0"
"01:52:26.1354769","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390398, endtime: 390398, seqnum: 0, connid: 0"
"01:52:26.1995670","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390404, endtime: 390404, seqnum: 0, connid: 0"
"01:52:26.2638173","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390411, endtime: 390411, seqnum: 0, connid: 0"
"01:52:26.3281318","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390417, endtime: 390417, seqnum: 0, connid: 0"
"01:52:26.3924255","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390424, endtime: 390424, seqnum: 0, connid: 0"
"01:52:26.4562607","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390430, endtime: 390430, seqnum: 0, connid: 0"
"01:52:26.5194452","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390436, endtime: 390436, seqnum: 0, connid: 0"
"01:52:26.5837409","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390443, endtime: 390443, seqnum: 0, connid: 0"
"01:52:26.6475438","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390449, endtime: 390449, seqnum: 0, connid: 0"
"01:52:26.7125366","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390456, endtime: 390456, seqnum: 0, connid: 0"
"01:52:26.7763678","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390462, endtime: 390462, seqnum: 0, connid: 0"
"01:52:26.8120333","LightingService.exe","6180","Process Profiling","","SUCCESS","User Time: 9.2343750 seconds, Kernel Time: 10.9375000 seconds, Private Bytes: 31776768, Working Set: 52543488"
"01:52:26.8398295","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390468, endtime: 390468, seqnum: 0, connid: 0"
"01:52:26.9045393","LightingService.exe","6180","TCP Send","kubernetes.docker.internal:54135 -> kubernetes.docker.internal:6850","SUCCESS","Length: 2048, startime: 390475, endtime: 390475, seqnum: 0, connid: 0"
